9537,pocket wish,49900,3,2020-09-29 12:44:35.733
304,dry noodles,200,385,2020-09-29 12:56:30.295
304,dry noodles,200,28,2020-09-29 13:38:11.638
8486,one-day ticket to That 70s Volcano,300000,1,2020-09-29 13:40:07.512
9537,pocket wish,49900,3,2020-09-29 13:40:16.367
8763,BACON,195,100,2020-09-29 14:00:52.623
10259,grain of sand,100,32,2020-09-29 14:05:31.583
7004,Flaskfull of Hollow,490,3,2020-09-29 14:08:39.616
5170,transporter transponder,2500,50,2020-09-29 16:42:18.946
7370,Psychotic Train wine,1200,107,2020-09-29 16:42:25.865
3575,sand dollar,150,300,2020-09-29 16:42:45.458
3575,sand dollar,200,10,2020-09-29 16:44:33.190
3575,sand dollar,200,5,2020-09-29 16:46:21.859
3575,sand dollar,200,16,2020-09-29 16:48:11.358
3575,sand dollar,200,1,2020-09-29 16:50:06.971
3575,sand dollar,205,25,2020-09-29 16:52:03.738
3575,sand dollar,210,7,2020-09-29 16:53:56.311
3575,sand dollar,214,105,2020-09-29 16:56:06.190
3575,sand dollar,215,2.0,2020-09-29 16:58:16.538
3575,sand dollar,230,3,2020-09-29 17:00:27.812
3575,sand dollar,240,35,2020-09-29 17:02:39.963
8763,BACON,100,1.0,2020-09-29 19:14:19.951
9537,pocket wish,49750,6,2020-09-29 19:14:21.451
194,Mr. Accessory,53000000,1,2020-09-29 19:19:20.277
194,Mr. Accessory,53000000,1,2020-09-29 19:19:22.677
194,Mr. Accessory,53000000,1,2020-09-29 19:23:16.691
3575,sand dollar,200,1,2020-09-29 19:27:57.974
9537,pocket wish,49500,951,2020-09-29 19:48:26.551
9537,pocket wish,49500,1,2020-09-29 19:52:30.909
3575,sand dollar,200,6,2020-09-29 19:59:26.514
8994,Sacramento wine,2997,1,2020-09-29 20:22:33.693
9537,pocket wish,49901,3,2020-09-29 20:22:51.952
9924,Special Seasoning,1997,1,2020-09-29 20:22:54.804
8993,jumping horseradish,1997,1,2020-09-29 20:23:26.243
8486,one-day ticket to That 70s Volcano,300000,1,2020-09-29 20:40:45.105
9537,pocket wish,48000,1.0,2020-09-29 22:13:15.740
4622,Game Grid ticket,700,1.0,2020-09-29 23:36:18.396
8763,BACON,100,1.0,2020-09-29 23:36:37.719
9537,pocket wish,48000,1.0,2020-09-29 23:36:39.085
3575,sand dollar,215,2.0,2020-09-29 23:37:07.686
8763,BACON,200,2.0,2020-09-29 23:38:51.144
8763,BACON,200,2.0,2020-09-29 23:43:21.492
9537,pocket wish,49900,3,2020-09-30 00:24:48.467
3575,sand dollar,230,35,2020-09-30 00:32:11.325
10259,grain of sand,100,98,2020-09-30 00:45:31.794
8763,BACON,179,100,2020-09-30 01:13:09.978
4465,chocolate saucepan,5000,2,2020-09-30 01:22:32.282
9537,pocket wish,49900,3,2020-09-30 01:44:53.433
304,dry noodles,200,5,2020-09-30 01:47:05.850
7370,Psychotic Train wine,1200,141,2020-09-30 08:27:19.236
8763,BACON,140,3.0,2020-09-30 08:31:45.658
8763,BACON,195,5.0,2020-09-30 08:33:53.494
9537,pocket wish,49750,3,2020-09-30 08:44:07.788
9537,pocket wish,49900,2,2020-09-30 08:46:10.880
9537,pocket wish,49899,11,2020-09-30 08:54:54.980
9537,pocket wish,49900,3,2020-09-30 09:09:14.789
3575,sand dollar,200,6,2020-09-30 09:12:10.448
9537,pocket wish,49750,6,2020-09-30 09:21:17.632
9537,pocket wish,49420,12,2020-09-30 09:23:38.717
10259,grain of sand,100,819,2020-09-30 09:34:05.345
9513,Meteorite-Ade,5000,4,2020-09-30 09:40:44.973
9537,pocket wish,49900,27,2020-09-30 09:47:20.902
9537,pocket wish,49400,8,2020-09-30 09:57:02.526
9513,Meteorite-Ade,4990,1,2020-09-30 10:33:09.008
8763,BACON,140,100,2020-09-30 11:42:07.168
8738,perfect negroni,3000,9,2020-09-30 12:47:48.183
8763,BACON,200,102,2020-09-30 13:17:25.171
8486,one-day ticket to That 70s Volcano,300000,4,2020-09-30 13:53:20.172
3327,extra-greasy slider,100,1,2020-09-30 13:56:41.702
10259,grain of sand,100,32,2020-09-30 14:06:12.337
8737,perfect cosmopolitan,120,1.0,2020-09-30 14:51:31.311
8763,BACON,200,24,2020-09-30 15:43:40.120
8486,one-day ticket to That 70s Volcano,300000,1,2020-09-30 16:11:08.858
9537,pocket wish,47500,2,2020-09-30 16:24:21.264
9513,Meteorite-Ade,5000,45,2020-09-30 16:52:08.706
3325,jar of fermented pickle juice,39000,10,2020-09-30 16:54:59.011
8763,BACON,100,45,2020-09-30 16:56:35.829
9537,pocket wish,49400,15,2020-09-30 16:56:37.132
9537,pocket wish,49500,3,2020-09-30 18:10:16.475
7773,transdermal smoke patch,5000,3,2020-09-30 18:10:31.351
9537,pocket wish,49666,3,2020-09-30 18:12:18.668
8763,BACON,100,1.0,2020-09-30 19:18:18.113
9537,pocket wish,49900,3,2020-09-30 19:52:45.188
7004,Flaskfull of Hollow,400,3,2020-09-30 19:52:56.287
3575,sand dollar,200,5,2020-09-30 19:53:09.199
10259,grain of sand,100,59,2020-09-30 21:34:06.289
9537,pocket wish,49901,3,2020-09-30 22:26:53.623
9537,pocket wish,49900,60,2020-09-30 23:04:03.407
194,Mr. Accessory,50000000,1,2020-09-30 23:22:02.877
4622,Game Grid ticket,700,1.0,2020-09-30 23:36:11.660
8763,BACON,100,1.0,2020-09-30 23:36:26.667
3575,sand dollar,215,2.0,2020-09-30 23:36:50.499
8763,BACON,195,2.0,2020-09-30 23:38:08.985
8763,BACON,200,2.0,2020-09-30 23:39:52.130
8763,BACON,200,2.0,2020-09-30 23:41:35.779
9537,pocket wish,49900,3,2020-09-30 23:55:34.199
9537,pocket wish,48999,3,2020-10-01 00:10:02.639
304,dry noodles,150,3,2020-10-01 00:13:42.309
304,dry noodles,200,5,2020-10-01 00:15:40.067
7004,Flaskfull of Hollow,400,3,2020-10-01 00:15:55.607
9537,pocket wish,49900,3,2020-10-01 00:23:35.971
8763,BACON,179,100,2020-10-01 01:14:20.044
9537,pocket wish,49900,6,2020-10-01 03:06:37.126
3575,sand dollar,240,6,2020-10-01 03:58:35.013
9537,pocket wish,49000,3,2020-10-01 04:13:19.401
9537,pocket wish,49900,3,2020-10-01 04:23:05.834
7006,handful of Smithereens,2500,52,2020-10-01 06:17:42.149
9537,pocket wish,49500,12,2020-10-01 06:19:11.808
8763,BACON,195,600,2020-10-01 06:53:51.863
8763,BACON,100,1.0,2020-10-01 08:53:50.119
9537,pocket wish,49900,2,2020-10-01 08:53:51.455
9537,pocket wish,49750,3,2020-10-01 08:55:54.792
8763,BACON,185,100,2020-10-01 09:01:21.090
8763,BACON,140,3.0,2020-10-01 09:10:14.080
3575,sand dollar,199,2,2020-10-01 10:04:31.663
8763,BACON,195,100,2020-10-01 10:34:52.243
9537,pocket wish,49500,50,2020-10-01 10:34:53.416
10259,grain of sand,100,26,2020-10-01 10:36:34.196
8763,BACON,100,100,2020-10-01 10:36:50.096
9537,pocket wish,49666,3,2020-10-01 10:36:51.339
9537,pocket wish,49940,6,2020-10-01 11:03:02.293
8763,BACON,140,100,2020-10-01 11:52:22.509
1006,cherry,1000,3,2020-10-01 12:19:40.789
9537,pocket wish,49420,12,2020-10-01 13:43:37.977
10259,grain of sand,100,34,2020-10-01 14:04:46.328
10259,grain of sand,100,18,2020-10-01 14:20:21.819
8737,perfect cosmopolitan,120,1.0,2020-10-01 14:28:23.038
8406,savory dry noodles,1441,1,2020-10-01 14:48:55.581
194,Mr. Accessory,53000000,1,2020-10-01 15:03:08.227
194,Mr. Accessory,53000000,1,2020-10-01 15:14:56.255
194,Mr. Accessory,53000000,1,2020-10-01 15:14:57.432
9537,pocket wish,49900,3,2020-10-01 16:02:30.722
5170,transporter transponder,100,1,2020-10-01 17:14:49.847
9537,pocket wish,49900,1.0,2020-10-01 18:27:20.213
9537,pocket wish,49900,3,2020-10-01 18:39:54.910
7004,Flaskfull of Hollow,400,3,2020-10-01 18:40:07.562
3575,sand dollar,200,5,2020-10-01 18:40:22.864
7773,transdermal smoke patch,5000,5,2020-10-01 18:58:53.862
9537,pocket wish,47000,1,2020-10-01 19:07:12.235
10259,grain of sand,100,14,2020-10-01 19:35:27.313
8763,BACON,200,200,2020-10-01 19:35:42.513
9537,pocket wish,49750,3,2020-10-01 20:55:20.536
8763,BACON,195,4,2020-10-01 21:14:29.578
3575,sand dollar,230,26,2020-10-01 22:31:30.187
304,dry noodles,250,100.0,2020-10-02 08:15:08.879
9537,pocket wish,49900,1.0,2020-10-02 08:15:13.550
7006,handful of Smithereens,2500,11,2020-10-02 08:15:27.731
3575,sand dollar,215,2.0,2020-10-02 08:15:39.828
9537,pocket wish,49900,3,2020-10-02 08:17:12.913
8763,BACON,100,1.0,2020-10-02 08:19:10.682
8763,BACON,195,2.0,2020-10-02 08:21:11.318
8763,BACON,200,2.0,2020-10-02 08:23:15.735
304,dry noodles,200,5,2020-10-02 08:25:17.970
8763,BACON,200,2.0,2020-10-02 08:25:21.608
7004,Flaskfull of Hollow,400,3,2020-10-02 08:25:36.113
9537,pocket wish,49900,2,2020-10-02 08:44:26.599
3575,sand dollar,250,3,2020-10-02 08:49:04.522
8763,BACON,100,1.0,2020-10-02 08:57:33.602
9924,Special Seasoning,2300,44,2020-10-02 09:37:46.080
3575,sand dollar,240,4,2020-10-02 09:38:18.627
9537,pocket wish,49900,9,2020-10-02 09:42:38.421
7004,Flaskfull of Hollow,400,661,2020-10-02 10:11:26.250
8739,perfect dark and stormy,3100,1,2020-10-02 10:30:19.001
9537,pocket wish,49900,30,2020-10-02 10:30:36.161
1006,cherry,800,3,2020-10-02 10:31:01.942
8686,perfect ice cube,3100,10,2020-10-02 10:31:14.161
10259,grain of sand,100,121,2020-10-02 11:24:08.312
304,dry noodles,250,5,2020-10-02 11:24:27.407
7006,handful of Smithereens,2500,9,2020-10-02 11:24:54.517
304,dry noodles,250,5,2020-10-02 11:27:21.869
7004,Flaskfull of Hollow,400,14,2020-10-02 11:27:48.814
7004,Flaskfull of Hollow,392,3,2020-10-02 11:31:21.168
7004,Flaskfull of Hollow,400,13,2020-10-02 11:34:57.617
8486,one-day ticket to That 70s Volcano,300000,6,2020-10-02 11:46:31.861
8763,BACON,195,100,2020-10-02 11:52:25.695
9537,pocket wish,49500,96,2020-10-02 12:23:29.445
3325,jar of fermented pickle juice,50000,3,2020-10-02 12:24:09.566
3325,jar of fermented pickle juice,41200,50,2020-10-02 12:34:43.327
3327,extra-greasy slider,27750,100,2020-10-02 12:34:46.096
9537,pocket wish,49900,24,2020-10-02 12:44:22.151
9537,pocket wish,49890,20,2020-10-02 13:00:27.865
8737,perfect cosmopolitan,200,2.0,2020-10-02 13:06:19.132
304,dry noodles,249,10,2020-10-02 13:32:13.669
7372,pie man was not meant to eat,700,1.0,2020-10-02 13:39:11.090
194,Mr. Accessory,54000000,1,2020-10-02 13:42:36.273
304,dry noodles,249,44,2020-10-02 13:59:00.988
7372,pie man was not meant to eat,700,1,2020-10-02 13:59:20.702
304,dry noodles,250,2,2020-10-02 14:02:25.905
9537,pocket wish,49900,3,2020-10-02 14:02:33.094
10259,grain of sand,100,34,2020-10-02 14:07:54.046
9537,pocket wish,49800,9,2020-10-02 14:26:40.002
304,dry noodles,249,3,2020-10-02 14:38:24.608
304,dry noodles,249,10,2020-10-02 14:45:34.164
304,dry noodles,244,83,2020-10-02 15:28:35.085
8686,perfect ice cube,3100,1,2020-10-02 15:45:10.279
304,dry noodles,245,25,2020-10-02 15:58:11.986
10259,grain of sand,100,26,2020-10-02 16:02:34.594
8763,BACON,100,100,2020-10-02 16:02:53.081
9537,pocket wish,49666,3,2020-10-02 16:02:54.620
8763,BACON,196,25,2020-10-02 16:07:27.304
9537,pocket wish,49420,12,2020-10-02 16:07:28.740
3323,Ol' Scratch's salad fork,29950,1,2020-10-02 17:09:29.516
7004,Flaskfull of Hollow,400,3,2020-10-02 17:17:55.060
3575,sand dollar,200,7,2020-10-02 17:18:20.631
9537,pocket wish,49900,3,2020-10-02 17:21:02.836
7004,Flaskfull of Hollow,400,3,2020-10-02 17:24:44.516
8686,perfect ice cube,3100,4,2020-10-02 17:25:10.737
7372,pie man was not meant to eat,998,4,2020-10-02 19:36:09.389
10259,grain of sand,100,2,2020-10-02 20:28:21.249
304,dry noodles,250,5,2020-10-02 20:28:39.709
8763,BACON,200,100,2020-10-02 20:28:44.682
194,Mr. Accessory,52000000,1,2020-10-02 20:46:44.709
7004,Flaskfull of Hollow,100,30,2020-10-02 21:17:32.158
10259,grain of sand,100,16,2020-10-02 21:42:44.135
304,dry noodles,250,5,2020-10-02 21:42:56.739
8763,BACON,200,100,2020-10-02 21:42:59.912
304,dry noodles,250,5,2020-10-02 21:44:55.773
304,dry noodles,250,5,2020-10-02 22:41:43.928
10259,grain of sand,100,29,2020-10-02 22:43:18.244
10259,grain of sand,100,25,2020-10-02 23:10:30.495
304,dry noodles,250,27,2020-10-02 23:10:42.707
304,dry noodles,250,100.0,2020-10-02 23:36:40.351
8763,BACON,100,1.0,2020-10-02 23:36:43.152
9537,pocket wish,49900,1.0,2020-10-02 23:36:44.144
7372,pie man was not meant to eat,1000,1,2020-10-02 23:36:49.393
3575,sand dollar,215,2.0,2020-10-02 23:37:04.848
8763,BACON,195,2.0,2020-10-02 23:38:18.041
8763,BACON,200,2.0,2020-10-02 23:39:52.352
8763,BACON,200,2.0,2020-10-02 23:41:27.220
8763,BACON,140,3.0,2020-10-02 23:49:40.858
304,dry noodles,250,2.0,2020-10-02 23:56:17.473
9537,pocket wish,49900,3,2020-10-03 00:04:45.771
9537,pocket wish,49900,3,2020-10-03 00:24:27.088
9537,pocket wish,49901,4,2020-10-03 00:33:13.801
304,dry noodles,249,175,2020-10-03 01:01:00.525
8763,BACON,128,100,2020-10-03 01:13:29.237
304,dry noodles,249,10.0,2020-10-03 02:03:07.358
9537,pocket wish,49750,2,2020-10-03 02:48:26.226
304,dry noodles,247,10,2020-10-03 03:11:51.917
9537,pocket wish,49900,3,2020-10-03 03:29:39.058
9537,pocket wish,49000,3,2020-10-03 04:10:02.391
304,dry noodles,247,10,2020-10-03 04:18:56.136
9537,pocket wish,49899,3,2020-10-03 05:25:06.636
9537,pocket wish,49500,30,2020-10-03 05:26:55.759
3575,sand dollar,280,37,2020-10-03 05:32:47.064
9537,pocket wish,49900,3,2020-10-03 06:06:35.706
9537,pocket wish,49666,3,2020-10-03 06:32:40.626
7773,transdermal smoke patch,5000,4,2020-10-03 06:32:52.294
304,dry noodles,240,3000,2020-10-03 07:04:44.568
7004,Flaskfull of Hollow,400,3,2020-10-03 08:28:28.653
8686,perfect ice cube,3100,1,2020-10-03 08:28:43.090
304,dry noodles,200,5,2020-10-03 08:35:32.696
9537,pocket wish,49500,18,2020-10-03 08:35:36.962
346,scrumptious reagent,800,5,2020-10-03 08:35:47.946
304,dry noodles,226,10,2020-10-03 08:37:30.245
9513,Meteorite-Ade,3000,1,2020-10-03 08:47:07.438
9537,pocket wish,49750,6,2020-10-03 08:47:13.459
8763,BACON,140,200,2020-10-03 09:05:14.351
9537,pocket wish,49900,15,2020-10-03 09:05:15.450
9537,pocket wish,49900,4,2020-10-03 09:22:05.054
9537,pocket wish,49900,6,2020-10-03 09:48:47.375
304,dry noodles,238,5,2020-10-03 11:00:05.225
8763,BACON,185,100,2020-10-03 11:00:10.967
3575,sand dollar,280,3,2020-10-03 11:00:42.196
8763,BACON,100,1.0,2020-10-03 11:07:04.359
9537,pocket wish,49894,263,2020-10-03 11:17:25.140
8763,BACON,195,103,2020-10-03 11:45:46.490
706,porquoise,10500,2,2020-10-03 11:51:39.290
9537,pocket wish,49900,3,2020-10-03 12:35:28.637
1006,cherry,1500,2,2020-10-03 12:35:49.506
304,dry noodles,230,6,2020-10-03 12:52:21.947
8763,BACON,140,100,2020-10-03 12:52:26.166
9537,pocket wish,49888,9,2020-10-03 13:09:52.114
8486,one-day ticket to That 70s Volcano,300000,1,2020-10-03 13:14:44.511
9537,pocket wish,49899,2,2020-10-03 13:45:05.002
9537,pocket wish,49900,6,2020-10-03 13:49:47.837
10259,grain of sand,100,28,2020-10-03 14:05:51.471
9537,pocket wish,49800,7,2020-10-03 14:22:29.427
9386,elemental caipiroska,800,1.0,2020-10-03 14:41:00.996
8763,BACON,195,3,2020-10-03 15:45:38.872
7372,pie man was not meant to eat,1200,1,2020-10-03 16:20:57.218
9537,pocket wish,49900,9,2020-10-03 16:37:34.384
9537,pocket wish,49900,3,2020-10-03 18:04:05.211
9537,pocket wish,49900,3,2020-10-03 18:06:47.158
9537,pocket wish,49900,3,2020-10-03 18:09:55.317
8686,perfect ice cube,3100,1,2020-10-03 18:10:50.880
3324,Frosty's frosty mug,24000,24,2020-10-03 18:39:41.982
9537,pocket wish,135,1.0,2020-10-03 19:15:50.983
9537,pocket wish,49900,3,2020-10-03 19:26:02.393
8486,one-day ticket to That 70s Volcano,300000,3,2020-10-03 19:45:47.537
9537,pocket wish,49900,3,2020-10-03 19:45:58.406
7004,Flaskfull of Hollow,400,3,2020-10-03 19:46:13.189
3575,sand dollar,200,4,2020-10-03 19:46:30.526
8686,perfect ice cube,3100,1,2020-10-03 19:46:32.045
10259,grain of sand,123,7,2020-10-03 19:48:05.465
9537,pocket wish,49900,20,2020-10-03 20:04:27.898
8763,BACON,196,25,2020-10-03 20:09:42.294
9537,pocket wish,49750,3,2020-10-03 21:06:36.082
9537,pocket wish,49700,77,2020-10-03 21:11:41.180
194,Mr. Accessory,29194000,1,2020-10-03 21:23:51.476
10259,grain of sand,100,4,2020-10-03 21:58:36.636
194,Mr. Accessory,53000000,1,2020-10-03 22:03:25.076
194,Mr. Accessory,53000000,1,2020-10-03 22:03:26.814
9537,pocket wish,49900,3,2020-10-03 22:25:26.191
10259,grain of sand,100,7,2020-10-03 22:54:15.733
3325,jar of fermented pickle juice,45600,73,2020-10-03 22:55:18.328
9386,elemental caipiroska,800,1.0,2020-10-03 23:42:45.664
9537,pocket wish,49900,1.0,2020-10-03 23:42:52.321
3575,sand dollar,215,2.0,2020-10-03 23:43:23.804
8763,BACON,195,2.0,2020-10-03 23:45:16.228
304,dry noodles,200,5,2020-10-04 00:03:36.857
7004,Flaskfull of Hollow,400,3,2020-10-04 00:03:55.339
8686,perfect ice cube,3100,1,2020-10-04 00:04:12.715
9537,pocket wish,49900,3,2020-10-04 00:20:51.050
9537,pocket wish,49900,3,2020-10-04 00:23:06.904
8763,BACON,184,100,2020-10-04 01:11:24.549
9537,pocket wish,49888,21,2020-10-04 01:22:06.110
9537,pocket wish,49000,34,2020-10-04 01:31:56.051
194,Mr. Accessory,54200000,1,2020-10-04 02:16:29.368
9537,pocket wish,49500,11,2020-10-04 02:48:31.678
9537,pocket wish,49900,3,2020-10-04 03:55:11.945
8763,BACON,140,3.0,2020-10-04 04:56:00.300
9537,pocket wish,49900,3,2020-10-04 04:56:01.714
9537,pocket wish,49000,3,2020-10-04 04:58:20.499
10259,grain of sand,100,281,2020-10-04 05:12:35.177
9537,pocket wish,49500,18,2020-10-04 05:12:56.017
9537,pocket wish,49900,3,2020-10-04 05:51:42.290
9924,Special Seasoning,2200,41,2020-10-04 06:30:56.819
9537,pocket wish,49900,11,2020-10-04 07:19:11.595
9537,pocket wish,49900,5,2020-10-04 07:39:19.029
8763,BACON,140,100,2020-10-04 07:41:36.588
9537,pocket wish,49900,3,2020-10-04 07:41:37.968
9537,pocket wish,49899,3,2020-10-04 07:50:42.963
9537,pocket wish,49750,6,2020-10-04 09:11:57.092
8763,BACON,100,1.0,2020-10-04 09:16:51.941
9537,pocket wish,49900,2,2020-10-04 09:19:22.114
8486,one-day ticket to That 70s Volcano,300000,1,2020-10-04 09:29:12.796
8686,perfect ice cube,2000,1.0,2020-10-04 09:29:57.008
8204,one-day ticket to Dinseylandfill,95000,2,2020-10-04 10:18:10.597
8486,one-day ticket to That 70s Volcano,275000,6,2020-10-04 10:18:24.947
9537,pocket wish,49000,311,2020-10-04 10:18:35.268
7773,transdermal smoke patch,4900,604,2020-10-04 10:18:50.391
8486,one-day ticket to That 70s Volcano,280000,29,2020-10-04 10:21:29.610
9537,pocket wish,49750,3,2020-10-04 10:29:15.399
9537,pocket wish,49000,3,2020-10-04 11:15:46.003
333,lime,1200,51,2020-10-04 11:26:31.556
9386,elemental caipiroska,795,1,2020-10-04 12:05:07.377
8204,one-day ticket to Dinseylandfill,95000,3,2020-10-04 12:21:31.106
9537,pocket wish,49900,6,2020-10-04 12:21:59.148
10259,grain of sand,300,14,2020-10-04 12:28:01.976
10259,grain of sand,100,19,2020-10-04 12:55:29.428
10259,grain of sand,100,11,2020-10-04 13:10:14.150
8763,BACON,140,100,2020-10-04 13:10:38.504
10259,grain of sand,100,66,2020-10-04 13:13:05.907
8763,BACON,140,100,2020-10-04 13:13:28.387
9537,pocket wish,49750,3,2020-10-04 13:13:29.744
10259,grain of sand,100,28,2020-10-04 14:06:07.414
9537,pocket wish,49920,30,2020-10-04 14:11:06.435
7006,handful of Smithereens,2400,127,2020-10-04 14:18:18.319
9537,pocket wish,49899,3,2020-10-04 14:57:55.179
8686,perfect ice cube,3100,1,2020-10-04 14:58:27.727
9537,pocket wish,49900,50,2020-10-04 15:00:29.938
9537,pocket wish,49900,3,2020-10-04 16:01:05.494
9537,pocket wish,49900,111,2020-10-04 16:15:17.216
9537,pocket wish,777,1,2020-10-04 16:29:48.807
304,dry noodles,215,25,2020-10-04 17:19:24.642
8763,BACON,196,25,2020-10-04 17:26:42.874
9537,pocket wish,49420,12,2020-10-04 17:26:44.333
7006,handful of Smithereens,2300,480,2020-10-04 17:44:36.133
10259,grain of sand,123,8,2020-10-04 18:04:41.250
7004,Flaskfull of Hollow,400,21,2020-10-04 19:11:46.382
7006,handful of Smithereens,2300,6,2020-10-04 19:11:50.245
9537,pocket wish,49000,21,2020-10-04 19:14:26.196
9537,pocket wish,49900,3,2020-10-04 20:11:44.800
7004,Flaskfull of Hollow,400,3,2020-10-04 20:12:06.414
3575,sand dollar,200,5,2020-10-04 20:13:26.479
9537,pocket wish,49900,3,2020-10-04 20:24:00.327
8763,BACON,195,2,2020-10-04 20:49:37.409
4622,Game Grid ticket,700,1.0,2020-10-04 21:39:28.566
8204,one-day ticket to Dinseylandfill,93866,1,2020-10-04 22:32:57.156
9537,pocket wish,44999,12,2020-10-04 22:35:46.465
4622,Game Grid ticket,700,1.0,2020-10-04 23:36:20.073
9386,elemental caipiroska,800,1.0,2020-10-04 23:36:34.807
8763,BACON,195,2.0,2020-10-04 23:36:39.933
9537,pocket wish,49900,1.0,2020-10-04 23:36:41.362
3575,sand dollar,215,2.0,2020-10-04 23:37:11.240
9537,pocket wish,49900,3,2020-10-05 00:02:46.800
9537,pocket wish,49900,3,2020-10-05 01:08:30.878
8763,BACON,184,100,2020-10-05 01:13:00.216
9537,pocket wish,49000,3,2020-10-05 01:54:16.784
706,porquoise,9997,8,2020-10-05 02:19:42.840
9537,pocket wish,49000,3,2020-10-05 03:59:37.391
9537,pocket wish,49494,3,2020-10-05 04:38:06.495
9537,pocket wish,49900,72,2020-10-05 05:08:13.099
8763,BACON,140,3.0,2020-10-05 05:25:51.654
9537,pocket wish,49900,4,2020-10-05 07:29:55.182
7006,handful of Smithereens,2000,7,2020-10-05 07:30:10.982
346,scrumptious reagent,666,1.0,2020-10-05 07:32:19.538
9537,pocket wish,49894,3.0,2020-10-05 08:17:07.119
9537,pocket wish,49500,3.0,2020-10-05 08:38:53.483
346,scrumptious reagent,650,25,2020-10-05 09:24:51.838
706,porquoise,10000,3,2020-10-05 09:45:16.650
10259,grain of sand,100,62,2020-10-05 10:19:36.187
9537,pocket wish,49000,6,2020-10-05 10:19:56.667
9537,pocket wish,49900,50,2020-10-05 10:22:19.242
9537,pocket wish,49499,3,2020-10-05 10:38:52.930
304,dry noodles,200,5,2020-10-05 10:43:53.619
346,scrumptious reagent,600,5,2020-10-05 10:44:18.477
7004,Flaskfull of Hollow,400,3,2020-10-05 10:44:20.007
8686,perfect ice cube,3100,1,2020-10-05 10:44:38.648
9386,elemental caipiroska,795,1,2020-10-05 11:04:41.119
8763,BACON,101,444,2020-10-05 11:04:46.201
8763,BACON,140,100,2020-10-05 11:44:49.572
9537,pocket wish,49420,12,2020-10-05 13:32:13.671
9537,pocket wish,49420,1.0,2020-10-05 13:39:31.821
10259,grain of sand,100,27,2020-10-05 14:06:12.163
706,porquoise,9500,1,2020-10-05 15:03:11.853
706,porquoise,10000,2,2020-10-05 15:05:43.299
9537,pocket wish,49900,18,2020-10-05 15:26:57.163
10259,grain of sand,100,16,2020-10-05 15:29:07.215
8763,BACON,140,200,2020-10-05 15:29:25.226
9537,pocket wish,49894,3,2020-10-05 15:35:12.374
8204,one-day ticket to Dinseylandfill,100,1.0,2020-10-05 15:53:28.950
10259,grain of sand,100,3,2020-10-05 15:55:56.058
8763,BACON,140,100,2020-10-05 15:56:15.491
8763,BACON,196,25,2020-10-05 15:58:41.508
9537,pocket wish,49894,3,2020-10-05 16:16:00.581
9537,pocket wish,49894,3,2020-10-05 16:28:53.702
7004,Flaskfull of Hollow,400,2,2020-10-05 19:21:24.720
8686,perfect ice cube,3100,2,2020-10-05 19:21:39.220
304,dry noodles,200,2,2020-10-05 19:30:04.194
1006,cherry,800,1,2020-10-05 19:30:22.962
7004,Flaskfull of Hollow,400,24,2020-10-05 19:38:41.123
8763,BACON,195,2,2020-10-05 20:01:57.323
2423,Mick's IcyVapoHotness Inhaler,14000,3,2020-10-05 20:09:45.619
346,scrumptious reagent,600,22,2020-10-05 20:26:17.396
3575,sand dollar,200,6,2020-10-05 20:26:33.604
9386,elemental caipiroska,100,1.0,2020-10-05 20:32:14.462
194,Mr. Accessory,53997000,1,2020-10-05 20:34:04.074
194,Mr. Accessory,53997000,1,2020-10-05 20:34:05.382
194,Mr. Accessory,53997000,1,2020-10-05 20:34:06.668
194,Mr. Accessory,53997000,1,2020-10-05 20:34:07.917
194,Mr. Accessory,53997000,1,2020-10-05 20:34:09.164
9537,pocket wish,49800,3,2020-10-05 20:48:53.639
3327,extra-greasy slider,100,1.0,2020-10-05 22:06:31.090
3325,jar of fermented pickle juice,100,1.0,2020-10-05 22:08:28.790
3323,Ol' Scratch's salad fork,100,1,2020-10-05 22:10:23.743
9537,pocket wish,48000,1.0,2020-10-05 22:38:51.194
8763,BACON,195,2,2020-10-05 22:54:42.253
9537,pocket wish,49500,3,2020-10-05 23:08:05.002
4622,Game Grid ticket,700,1.0,2020-10-05 23:36:11.975
9386,elemental caipiroska,100,1.0,2020-10-05 23:36:23.001
8763,BACON,195,2.0,2020-10-05 23:36:26.771
9537,pocket wish,48000,1.0,2020-10-05 23:36:27.781
346,scrumptious reagent,666,1.0,2020-10-05 23:36:36.531
3575,sand dollar,215,2.0,2020-10-05 23:36:48.754
9386,elemental caipiroska,800,1.0,2020-10-05 23:37:59.693
9537,pocket wish,49420,1.0,2020-10-05 23:38:04.215
9537,pocket wish,49500,3.0,2020-10-05 23:39:40.130
346,scrumptious reagent,600,5,2020-10-05 23:39:48.926
7004,Flaskfull of Hollow,400,3,2020-10-05 23:39:49.950
8686,perfect ice cube,3100,1,2020-10-05 23:40:02.230
304,dry noodles,200,5,2020-10-05 23:41:15.148
8204,one-day ticket to Dinseylandfill,95000,4,2020-10-06 00:31:22.617
9537,pocket wish,49000,3,2020-10-06 01:08:45.951
8763,BACON,184,100,2020-10-06 01:13:52.382
9537,pocket wish,49500,3,2020-10-06 01:21:03.537
9537,pocket wish,49300,3,2020-10-06 03:07:28.555
9537,pocket wish,49419,3,2020-10-06 04:23:53.385
10259,grain of sand,100,57,2020-10-06 04:44:20.332
9537,pocket wish,49500,3,2020-10-06 04:44:36.570
